url,source,title,title_length,description,desc_length,rendered_title,html_exists,title_mismatch,robots,canonical,impressions,clicks,ctr_pct,position,issues,priority
https://ailearnings.in/blog/building-ai-chatbots/,blog/building-ai-chatbots.md,Building AI Chatbots: From Simple Q&A to Contextual Conversations,65,"Step-by-step guide to building AI chatbots — multi-turn conversations, conversation memory, RAG-powered bots, streaming responses, and deploying a chat UI.",155,Building AI Chatbots: From Simple Q&amp;A to Contextual Conversations | AI Learning Hub,true,false,,https://ailearnings.in/blog/building-ai-chatbots/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/chain-of-thought-prompting/,blog/chain-of-thought-prompting.md,Chain-of-Thought Prompting Explained for Developers,51,"A developer's guide to chain-of-thought prompting — how it works, when to use it, and production implementations including zero-shot CoT, self-consistency, and Tree of Thought.",176,Chain-of-Thought Prompting Explained for Developers | AI Learning Hub,true,false,,https://ailearnings.in/blog/chain-of-thought-prompting/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/blog/context-window-rag/,blog/context-window-rag.md,Context Window Optimization in RAG Systems,42,"Learn how to optimize context window usage in RAG systems. Covers chunk selection, context compression, reranking, and prompt design to maximize LLM answer quality.",164,Context Window Optimization in RAG Systems | AI Learning Hub,true,false,,https://ailearnings.in/blog/context-window-rag/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/blog/deploying-ai-applications/,blog/deploying-ai-applications.md,Deploying AI Applications: From Local Dev to Production,55,"Step-by-step guide to deploying AI applications — FastAPI serving, Docker containers, cloud deployment on AWS/GCP, model caching, rate limiting, and monitoring.",160,Deploying AI Applications: From Local Dev to Production | AI Learning Hub,true,false,,https://ailearnings.in/blog/deploying-ai-applications/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/blog/distributed-llm-training/,blog/distributed-llm-training.md,"Distributed LLM Training: Data Parallelism, Model Sharding & ZeRO (2026)",72,"Learn distributed LLM training strategies including data parallelism, model sharding, and DeepSpeed ZeRO. Includes HuggingFace Accelerate and FSDP config examples.",163,"Distributed LLM Training: Data Parallelism, Model Sharding &amp; ZeRO (2026) | AI Learning Hub",true,false,,https://ailearnings.in/blog/distributed-llm-training/,0,0,0.00,0.0,title_too_long | desc_too_long,0
https://ailearnings.in/blog/embedding-model-comparison/,blog/embedding-model-comparison.md,Embedding Model Comparison for Vector Search,44,"Compare OpenAI, BGE, E5, Cohere, and Voyage embedding models for vector search — benchmarks, pricing, dimensions, and which to use for production RAG.",150,Embedding Model Comparison for Vector Search | AI Learning Hub,true,false,,https://ailearnings.in/blog/embedding-model-comparison/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/embeddings-explained/,blog/embeddings-explained.md,Embeddings Explained: How AI Understands Text,45,"Deep dive into AI embeddings — how models convert text to vectors, which models to choose, how similarity works, and how to use embeddings in production.",153,Embeddings Explained: How AI Understands Text | AI Learning Hub,true,false,,https://ailearnings.in/blog/embeddings-explained/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/feature-engineering-guide/,blog/feature-engineering-guide.md,Feature Engineering Guide: Transform Raw Data into Model-Ready Features,71,"Practical feature engineering techniques for ML engineers — encoding, scaling, handling missing values, creating new features, and selecting the most useful ones.",162,Feature Engineering Guide: Transform Raw Data into Model-Ready Features | AI Learning Hub,true,false,,https://ailearnings.in/blog/feature-engineering-guide/,0,0,0.00,0.0,title_too_long | desc_too_long | no_year,0
https://ailearnings.in/blog/few-shot-prompting-explained/,blog/few-shot-prompting-explained.md,Few-Shot Prompting Explained – Improve LLM Output,49,Understand how few-shot prompting works and how developers guide LLM responses.,79,Few-Shot Prompting Explained – Improve LLM Output | AI Learning Hub,true,false,,https://ailearnings.in/blog/few-shot-prompting-explained/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/few-shot-vs-zero-shot/,blog/few-shot-vs-zero-shot.md,Few-Shot vs Zero-Shot Prompting Explained,41,"Understand the practical differences between few-shot and zero-shot prompting — when to use each, how to write examples, and the cost vs. accuracy trade-offs.",158,Few-Shot vs Zero-Shot Prompting Explained | AI Learning Hub,true,false,,https://ailearnings.in/blog/few-shot-vs-zero-shot/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/blog/fine-tune-open-source-llm/,blog/fine-tune-open-source-llm.md,"Fine-Tune Open Source LLMs: Llama 3, Mistral & Phi-4 Guide (2026)",65,"Step-by-step guide to fine-tuning Llama 3, Mistral, and Phi-4 using LoRA and QLoRA. Covers dataset prep, training, adapter merging, and serving with Ollama.",156,"Fine-Tune Open Source LLMs: Llama 3, Mistral &amp; Phi-4 Guide (2026) | AI Learning Hub",true,false,,https://ailearnings.in/blog/fine-tune-open-source-llm/,0,0,0.00,0.0,desc_too_long,0
https://ailearnings.in/blog/finetuning-datasets/,blog/finetuning-datasets.md,"How to Build Fine-Tuning Datasets for LLMs: Format, Quality & Scale",67,"Learn how to build high-quality fine-tuning datasets for LLMs. Covers Alpaca format, ShareGPT, deduplication, quality filtering, and synthetic data generation.",159,"How to Build Fine-Tuning Datasets for LLMs: Format, Quality &amp; Scale | AI Learning Hub",true,false,,https://ailearnings.in/blog/finetuning-datasets/,0,0,0.00,0.0,title_too_long | desc_too_long | no_year,0
https://ailearnings.in/blog/full-vs-lora/,blog/full-vs-lora.md,Full Fine-Tuning vs LoRA: When to Use Each for LLM Training (2026),66,"Compare full fine-tuning vs LoRA for LLMs with real compute cost, memory, and quality numbers. A practical decision guide with Python training code examples.",157,Full Fine-Tuning vs LoRA: When to Use Each for LLM Training (2026) | AI Learning Hub,true,false,,https://ailearnings.in/blog/full-vs-lora/,0,0,0.00,0.0,title_too_long | desc_too_long,0
https://ailearnings.in/blog/gemini-api-tutorial/,blog/gemini-api-tutorial.md,Google Gemini API Tutorial: Build AI Apps with Python (2026),60,"Build AI apps with the Google Gemini API in Python. Covers setup, generateContent, streaming, multimodal inputs, and function calling with complete code examples.",162,Google Gemini API Tutorial: Build AI Apps with Python (2026) | AI Learning Hub,true,false,,https://ailearnings.in/blog/gemini-api-tutorial/,0,0,0.00,0.0,desc_too_long,0
https://ailearnings.in/blog/gguf-models/,blog/gguf-models.md,GGUF Models Explained: Run Quantized LLMs Locally with Ollama & llama.cpp,73,Learn what GGUF models are and how to run quantized LLMs locally with Ollama and llama.cpp. Covers Q4_K_M vs Q8_0 quant levels with Python loading examples.,156,GGUF Models Explained: Run Quantized LLMs Locally with Ollama &amp; llama.cpp | AI Learning Hub,true,false,,https://ailearnings.in/blog/gguf-models/,0,0,0.00,0.0,title_too_long | desc_too_long | no_year,0
https://ailearnings.in/blog/how-llms-work/,blog/how-llms-work.md,How Large Language Models Work (Simple Guide),45,Understand how large language models work including transformers and tokens.,76,How Large Language Models Work (Simple Guide) | AI Learning Hub,true,false,,https://ailearnings.in/blog/how-llms-work/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/how-to-become-ai-engineer/,blog/how-to-become-ai-engineer.md,How to Become an AI Engineer in 2026 (From Any Background),58,"A practical guide to becoming an AI engineer in 2026. Learn what skills you need, how long it takes, what to build, and how to land your first AI engineering role — from any starting point.",189,How to Become an AI Engineer in 2026 (From Any Background) | AI Learning Hub,true,false,,https://ailearnings.in/blog/how-to-become-ai-engineer/,0,0,0.00,0.0,desc_too_long,0
https://ailearnings.in/blog/huggingface-training/,blog/huggingface-training.md,Fine-Tuning LLMs with HuggingFace Transformers: Complete Guide (2026),69,"Complete guide to fine-tuning LLMs with HuggingFace Transformers. Covers Trainer, TRL SFTTrainer, PEFT, and Accelerate for multi-GPU training with Python code.",159,Fine-Tuning LLMs with HuggingFace Transformers: Complete Guide (2026) | AI Learning Hub,true,false,,https://ailearnings.in/blog/huggingface-training/,0,0,0.00,0.0,title_too_long | desc_too_long,0
https://ailearnings.in/blog/hybrid-search-rag/,blog/hybrid-search-rag.md,Hybrid Search in RAG Systems,28,Learn how hybrid search combines vector and keyword search in RAG systems to improve retrieval precision for technical and domain-specific content.,147,Hybrid Search in RAG Systems | AI Learning Hub,true,false,,https://ailearnings.in/blog/hybrid-search-rag/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/instruction-tuning/,blog/instruction-tuning.md,Instruction Tuning: How to Train LLMs to Follow Instructions (2026),67,"Learn how instruction tuning trains LLMs to follow natural language instructions. Covers Alpaca format, chat templates, multi-turn data, and TRL SFTTrainer with Python.",168,Instruction Tuning: How to Train LLMs to Follow Instructions (2026) | AI Learning Hub,true,false,,https://ailearnings.in/blog/instruction-tuning/,0,0,0.00,0.0,title_too_long | desc_too_long,0
https://ailearnings.in/blog/langchain-agents/,blog/langchain-agents.md,Building Agents with LangChain: Complete Tutorial,49,"Build a LangChain agent from scratch — AgentExecutor, tools, ReAct prompting. Working code for a research agent with DuckDuckGo, Wikipedia, and Python REPL.",156,Building Agents with LangChain: Complete Tutorial | AI Learning Hub,true,false,,https://ailearnings.in/blog/langchain-agents/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/blog/langchain-rag-tutorial/,blog/langchain-rag-tutorial.md,LangChain RAG Tutorial: Build a Document Q&A System Step by Step,64,"Build a complete RAG pipeline with LangChain — document loading, text splitting, vector store indexing, retrieval chains, and conversational Q&A with memory.",157,LangChain RAG Tutorial: Build a Document Q&amp;A System Step by Step | AI Learning Hub,true,false,,https://ailearnings.in/blog/langchain-rag-tutorial/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/blog/langchain-tutorial-complete/,blog/langchain-tutorial-complete.md,"LangChain Complete Tutorial: Chains, Agents, Tools, and Memory",62,"Master LangChain from scratch — LLM wrappers, prompt templates, chains, LCEL, agents with tools, memory, and building production applications.",142,"LangChain Complete Tutorial: Chains, Agents, Tools, and Memory | AI Learning Hub",true,false,,https://ailearnings.in/blog/langchain-tutorial-complete/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/langchain-tutorial/,blog/langchain-tutorial.md,LangChain Tutorial – Build AI Applications with LLMs,52,Learn how to use LangChain to build AI applications with LLMs.,62,LangChain Tutorial – Build AI Applications with LLMs | AI Learning Hub,true,false,,https://ailearnings.in/blog/langchain-tutorial/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/llm-api-cost-optimization/,blog/llm-api-cost-optimization.md,LLM API Cost Optimization: Cut Your OpenAI Bills by 60–80% (2026),65,"Cut your LLM API costs by 60–80% using prompt caching, model routing, response caching, and batch APIs. Includes real cost math and Python optimization code.",157,LLM API Cost Optimization: Cut Your OpenAI Bills by 60–80% (2026) | AI Learning Hub,true,false,,https://ailearnings.in/blog/llm-api-cost-optimization/,0,0,0.00,0.0,desc_too_long,0
https://ailearnings.in/blog/llm-api-errors/,blog/llm-api-errors.md,"LLM API Error Handling: Retries, Rate Limits & Fallbacks in Python (2026)",73,"Learn how to handle LLM API errors robustly in Python — retries, exponential backoff, rate limits, and multi-provider fallbacks for production apps.",148,"LLM API Error Handling: Retries, Rate Limits &amp; Fallbacks in Python (2026) | AI Learning Hub",true,false,,https://ailearnings.in/blog/llm-api-errors/,0,0,0.00,0.0,title_too_long,0
https://ailearnings.in/blog/llm-api-guide/,blog/llm-api-guide.md,"LLM API Guide: Choosing and Using OpenAI, Anthropic & Gemini APIs (2026)",72,"Compare and use the major LLM APIs in Python — OpenAI, Anthropic Claude, and Google Gemini — with auth, streaming, error handling, and cost management.",151,"LLM API Guide: Choosing and Using OpenAI, Anthropic &amp; Gemini APIs (2026) | AI Learning Hub",true,false,,https://ailearnings.in/blog/llm-api-guide/,0,0,0.00,0.0,title_too_long,0
https://ailearnings.in/blog/llm-benchmarks/,blog/llm-benchmarks.md,"LLM Benchmarks Explained: MMLU, HumanEval, GPQA & What They Mean (2026)",71,"Understand the key LLM benchmarks developers use to compare models — MMLU, HumanEval, GPQA, MATH — what they measure and what they miss in production.",150,"LLM Benchmarks Explained: MMLU, HumanEval, GPQA &amp; What They Mean (2026) | AI Learning Hub",true,false,,https://ailearnings.in/blog/llm-benchmarks/,0,0,0.00,0.0,title_too_long,0
https://ailearnings.in/blog/llm-evaluation/,blog/llm-evaluation.md,LLM Evaluation: How to Test and Score Language Model Quality (2026),67,"Systematic methods for evaluating LLM quality — perplexity, BLEU, ROUGE, LLM-as-judge, task-specific evals, and benchmark regression testing with Python code.",158,LLM Evaluation: How to Test and Score Language Model Quality (2026) | AI Learning Hub,true,false,,https://ailearnings.in/blog/llm-evaluation/,0,0,0.00,0.0,title_too_long | desc_too_long,0
https://ailearnings.in/blog/llm-fine-tuning-guide/,blog/llm-fine-tuning-guide.md,"LLM Fine-Tuning Guide: LoRA, QLoRA, and Full Fine-Tuning",56,"Complete guide to LLM fine-tuning: when to use LoRA vs QLoRA vs full fine-tuning, dataset prep, training infra, and evaluation with TRL and Unsloth.",148,"LLM Fine-Tuning Guide: LoRA, QLoRA, and Full Fine-Tuning | AI Learning Hub",true,false,,https://ailearnings.in/blog/llm-fine-tuning-guide/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/llm-function-calling/,blog/llm-function-calling.md,LLM Function Calling: Build Tool-Using AI Apps with OpenAI & Claude (2026),74,"Learn LLM function calling with OpenAI and Claude — define tool schemas, handle tool calls, chain results, and build real tool-using AI applications in Python.",159,LLM Function Calling: Build Tool-Using AI Apps with OpenAI &amp; Claude (2026) | AI Learning Hub,true,false,,https://ailearnings.in/blog/llm-function-calling/,0,0,0.00,0.0,title_too_long | desc_too_long,0
https://ailearnings.in/blog/llm-hardware-guide/,blog/llm-hardware-guide.md,LLM Hardware Guide: GPU Requirements for Running and Training LLMs (2026),73,"GPU and hardware requirements for running and training LLMs — VRAM by model size, GPU tier comparisons, Apple Silicon, quantization trade-offs, and cloud vs local.",163,LLM Hardware Guide: GPU Requirements for Running and Training LLMs (2026) | AI Learning Hub,true,false,,https://ailearnings.in/blog/llm-hardware-guide/,0,0,0.00,0.0,title_too_long | desc_too_long,0
https://ailearnings.in/blog/llm-inference-and-serving/,blog/llm-inference-and-serving.md,"LLM Inference and Serving: vLLM, Ollama, and Production Optimization",68,"Guide to LLM inference optimization — KV cache, continuous batching, quantization, vLLM serving, Ollama local deployment, and benchmarking throughput and latency.",162,"LLM Inference and Serving: vLLM, Ollama, and Production Optimization | AI Learning Hub",true,false,,https://ailearnings.in/blog/llm-inference-and-serving/,0,0,0.00,0.0,title_too_long | desc_too_long | no_year,0
https://ailearnings.in/blog/llm-quantization/,blog/llm-quantization.md,LLM Quantization: Run 70B Models on Consumer GPUs with GGUF & GPTQ,66,"Master LLM quantization — INT4, INT8, GGUF, and GPTQ formats — to run 70B models on consumer GPUs with minimal quality loss, with Python examples.",146,LLM Quantization: Run 70B Models on Consumer GPUs with GGUF &amp; GPTQ | AI Learning Hub,true,false,,https://ailearnings.in/blog/llm-quantization/,0,0,0.00,0.0,title_too_long | no_year,0
https://ailearnings.in/blog/llm-rate-limits/,blog/llm-rate-limits.md,LLM Rate Limits: Handle Token Limits and API Throttling in Python (2026),72,"Handle LLM API rate limits in production — TPM and RPM limits, exponential backoff with jitter, token bucket rate limiting, and queue-based throttling in Python.",161,LLM Rate Limits: Handle Token Limits and API Throttling in Python (2026) | AI Learning Hub,true,false,,https://ailearnings.in/blog/llm-rate-limits/,0,0,0.00,0.0,title_too_long | desc_too_long,0
https://ailearnings.in/blog/llm-streaming/,blog/llm-streaming.md,LLM Streaming: Stream Token-by-Token Responses with OpenAI & FastAPI,68,"Implement LLM streaming in Python — stream token-by-token responses with OpenAI, build a FastAPI SSE backend, and handle streaming errors and backpressure.",155,LLM Streaming: Stream Token-by-Token Responses with OpenAI &amp; FastAPI | AI Learning Hub,true,false,,https://ailearnings.in/blog/llm-streaming/,0,0,0.00,0.0,title_too_long | no_year,0
https://ailearnings.in/blog/local-ai-development/,blog/local-ai-development.md,"Local AI Development: Run LLMs Offline with Ollama, llama.cpp & LM Studio",73,"Set up a complete local AI development environment — run LLMs offline with Ollama, llama.cpp, and LM Studio, no API keys or cloud required, with Python examples.",161,"Local AI Development: Run LLMs Offline with Ollama, llama.cpp &amp; LM Studio | AI Learning Hub",true,false,,https://ailearnings.in/blog/local-ai-development/,0,0,0.00,0.0,title_too_long | desc_too_long | no_year,0
https://ailearnings.in/blog/lora-fine-tuning-explained/,blog/lora-fine-tuning-explained.md,LoRA Fine-Tuning Explained – Efficient LLM Training,51,Learn how LoRA fine-tuning works and why it is efficient.,57,LoRA Fine-Tuning Explained – Efficient LLM Training | AI Learning Hub,true,false,,https://ailearnings.in/blog/lora-fine-tuning-explained/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/lora-fine-tuning-tutorial/,blog/lora-fine-tuning-tutorial.md,LoRA Fine-Tuning Tutorial: Train Custom LLMs on a Single GPU (2026),67,"Step-by-step LoRA fine-tuning tutorial — train a custom LLM on a single consumer GPU using PEFT, Unsloth, and TRL, from dataset prep to merged model deployment.",160,LoRA Fine-Tuning Tutorial: Train Custom LLMs on a Single GPU (2026) | AI Learning Hub,true,false,,https://ailearnings.in/blog/lora-fine-tuning-tutorial/,0,0,0.00,0.0,title_too_long | desc_too_long,0
https://ailearnings.in/blog/machine-learning-roadmap/,blog/machine-learning-roadmap.md,Machine Learning Roadmap 2026: From Beginner to Job-Ready,57,"The complete machine learning roadmap for 2026. Learn Python, math fundamentals, classical ML, deep learning, LLMs, and MLOps — with free resources and project milestones at each stage.",185,Machine Learning Roadmap 2026: From Beginner to Job-Ready | AI Learning Hub,true,false,,https://ailearnings.in/blog/machine-learning-roadmap/,0,0,0.00,0.0,desc_too_long,0
https://ailearnings.in/blog/model-distillation/,blog/model-distillation.md,"LLM Knowledge Distillation: Create Small, Fast Models from Large Ones (2026)",76,"Learn how knowledge distillation creates small, fast LLMs from large teacher models — teacher-student training, response distillation, and Python implementation examples.",170,"LLM Knowledge Distillation: Create Small, Fast Models from Large Ones (2026) | AI Learning Hub",true,false,,https://ailearnings.in/blog/model-distillation/,0,0,0.00,0.0,title_too_long | desc_too_long,0
https://ailearnings.in/blog/model-evaluation-and-metrics/,blog/model-evaluation-and-metrics.md,Model Evaluation and Metrics: How to Measure ML Model Performance,65,"Complete guide to ML evaluation metrics — accuracy, precision, recall, F1, AUC-ROC, RMSE, confusion matrices, learning curves, and cross-validation strategies.",159,Model Evaluation and Metrics: How to Measure ML Model Performance | AI Learning Hub,true,false,,https://ailearnings.in/blog/model-evaluation-and-metrics/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/blog/multi-agent-systems/,blog/multi-agent-systems.md,Multi-Agent Systems Explained,29,"Multi-agent coordination patterns — supervisor-worker, peer-to-peer, hierarchical. When to use multi-agent vs single agent, with CrewAI and LangGraph examples.",159,Multi-Agent Systems Explained | AI Learning Hub,true,false,,https://ailearnings.in/blog/multi-agent-systems/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/blog/ollama-tutorial/,blog/ollama-tutorial.md,"Ollama Tutorial: Run Llama 3, Mistral & Gemma Locally in 10 Minutes (2026)",74,"Get started with Ollama in 10 minutes — install, pull models like Llama 3 and Mistral, integrate with Python, build a local chatbot, and use custom Modelfiles.",159,"Ollama Tutorial: Run Llama 3, Mistral &amp; Gemma Locally in 10 Minutes (2026) | AI Learning Hub",true,false,,https://ailearnings.in/blog/ollama-tutorial/,0,0,0.00,0.0,title_too_long | desc_too_long,0
https://ailearnings.in/blog/open-source-llm-comparison/,blog/open-source-llm-comparison.md,Open Source LLM Comparison: Llama 3 vs Mistral vs Phi-4 vs Gemma (2026),71,"Compare the top open source LLMs for 2026 — Llama 3, Mistral, Phi-4, and Gemma on benchmarks, hardware requirements, and real-world task performance.",149,Open Source LLM Comparison: Llama 3 vs Mistral vs Phi-4 vs Gemma (2026) | AI Learning Hub,true,false,,https://ailearnings.in/blog/open-source-llm-comparison/,0,0,0.00,0.0,title_too_long,0
https://ailearnings.in/blog/open-source-llm-guide/,blog/open-source-llm-guide.md,Open Source LLMs: Complete Developer Guide to Self-Hosted AI (2026),67,"Complete developer guide to open source LLMs — model families, local runtimes, quantization formats, hardware requirements, and deploying self-hosted AI in production.",167,Open Source LLMs: Complete Developer Guide to Self-Hosted AI (2026) | AI Learning Hub,true,false,,https://ailearnings.in/blog/open-source-llm-guide/,0,0,0.00,0.0,title_too_long | desc_too_long,0
https://ailearnings.in/blog/open-vs-closed-llm/,blog/open-vs-closed-llm.md,Open Source vs Closed LLMs: Which Should You Use in Production? (2026),70,"Practical guide to choosing between open source and closed LLMs for production — cost, capability, privacy, fine-tuning control, and vendor lock-in trade-offs.",159,Open Source vs Closed LLMs: Which Should You Use in Production? (2026) | AI Learning Hub,true,false,,https://ailearnings.in/blog/open-vs-closed-llm/,0,0,0.00,0.0,title_too_long | desc_too_long,0
https://ailearnings.in/blog/openai-api-tutorial/,blog/openai-api-tutorial.md,OpenAI API Tutorial for Developers (2026),41,"Complete OpenAI API tutorial — setup, chat completions, streaming, function calling, embeddings, vision, token counting, error handling, and retry logic for 2026.",162,OpenAI API Tutorial for Developers (2026) | AI Learning Hub,true,false,,https://ailearnings.in/blog/openai-api-tutorial/,0,0,0.00,0.0,desc_too_long,0
https://ailearnings.in/blog/openai-langchain/,blog/openai-langchain.md,OpenAI + LangChain: Build Production AI Apps with GPT-4o (2026),63,"Build production AI apps with OpenAI GPT-4o and LangChain — LCEL chains, memory, RAG pipelines, and tool-using agents with real Python examples.",144,OpenAI + LangChain: Build Production AI Apps with GPT-4o (2026) | AI Learning Hub,true,false,,https://ailearnings.in/blog/openai-langchain/,0,0,0.00,0.0,,0
https://ailearnings.in/blog/openai-python-client-guide/,blog/openai-python-client-guide.md,"OpenAI Python Client Guide – Chat, Embeddings, Tools",52,Learn how to use the OpenAI Python client to build AI apps.,59,"OpenAI Python Client Guide – Chat, Embeddings, Tools | AI Learning Hub",true,false,,https://ailearnings.in/blog/openai-python-client-guide/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/production-rag/,blog/production-rag.md,Production RAG System Design,28,"Design and deploy production RAG systems that handle real traffic. Covers architecture, caching, monitoring, scaling, and reliability patterns for RAG in production.",165,Production RAG System Design | AI Learning Hub,true,false,,https://ailearnings.in/blog/production-rag/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/blog/prompt-engineering-best-practices/,blog/prompt-engineering-best-practices.md,Prompt Engineering Best Practices for Large Language Models,59,"Production-tested prompt engineering best practices for LLMs — covering reliability, cost, structured output, evaluation, and prompt lifecycle management.",154,Prompt Engineering Best Practices for Large Language Models | AI Learning Hub,true,false,,https://ailearnings.in/blog/prompt-engineering-best-practices/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/prompt-engineering-examples/,blog/prompt-engineering-examples.md,Prompt Engineering Examples for Real AI Applications,52,"Practical prompt engineering examples for production AI use cases — classification, extraction, summarization, code review, RAG, and agent workflows.",149,Prompt Engineering Examples for Real AI Applications | AI Learning Hub,true,false,,https://ailearnings.in/blog/prompt-engineering-examples/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/prompt-engineering-mistakes/,blog/prompt-engineering-mistakes.md,Common Prompt Engineering Mistakes Developers Make,50,"The most common prompt engineering mistakes developers make in production — and how to fix them with concrete, actionable techniques.",133,Common Prompt Engineering Mistakes Developers Make | AI Learning Hub,true,false,,https://ailearnings.in/blog/prompt-engineering-mistakes/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/prompt-injection/,blog/prompt-injection.md,Prompt Injection Attacks and How to Prevent Them,48,"Understand prompt injection attacks — how they work, real-world examples, and practical defenses for production LLM applications.",129,Prompt Injection Attacks and How to Prevent Them | AI Learning Hub,true,false,,https://ailearnings.in/blog/prompt-injection/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/prompt-templates/,blog/prompt-templates.md,Prompt Templates for AI Applications,36,"Learn how to build reusable, maintainable prompt templates for production AI applications — covering parameterization, versioning, and testing patterns.",152,Prompt Templates for AI Applications | AI Learning Hub,true,false,,https://ailearnings.in/blog/prompt-templates/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/python-for-machine-learning/,blog/python-for-machine-learning.md,"Python for Machine Learning: NumPy, Pandas, and Scikit-learn Essentials",71,"The Python toolkit every ML engineer needs — NumPy arrays, pandas DataFrames, data visualization with matplotlib, and scikit-learn's core API.",142,"Python for Machine Learning: NumPy, Pandas, and Scikit-learn Essentials | AI Learning Hub",true,false,,https://ailearnings.in/blog/python-for-machine-learning/,0,0,0.00,0.0,title_too_long | no_year,0
https://ailearnings.in/blog/qlora-explained/,blog/qlora-explained.md,QLoRA Explained: Efficient LLM Fine-Tuning on Consumer Hardware,63,"QLoRA combines 4-bit NF4 quantization with LoRA adapters to fine-tune 13B+ LLMs on a single GPU. Complete guide with BitsAndBytes, PEFT, and TRL code.",150,QLoRA Explained: Efficient LLM Fine-Tuning on Consumer Hardware | AI Learning Hub,true,false,,https://ailearnings.in/blog/qlora-explained/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/rag-architecture-guide/,blog/rag-architecture-guide.md,RAG Architecture Guide for AI Developers,40,"A complete guide to retrieval augmented generation architecture — how RAG systems work, when to use them, and how to build them for production.",143,RAG Architecture Guide for AI Developers | AI Learning Hub,true,false,,https://ailearnings.in/blog/rag-architecture-guide/,0,0,0.00,0.0,no_year,0
