url,source,title,title_length,description,desc_length,rendered_title,html_exists,title_mismatch,robots,canonical,impressions,clicks,ctr_pct,position,issues,priority
https://ailearnings.in/blog/rag-chatbot/,blog/rag-chatbot.md,Build a RAG Chatbot with Python and Vector Databases,52,"Build a RAG chatbot with Python, LangChain, and ChromaDB. Add conversation memory, source citations, and streaming — with production-ready code examples.",153,Build a RAG Chatbot with Python and Vector Databases | AI Learning Hub,true,false,,https://ailearnings.in/blog/rag-chatbot/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/rag-chunking-strategies/,blog/rag-chunking-strategies.md,Chunking Strategies for RAG Pipelines,37,"Learn the best chunking strategies for RAG pipelines. Compare fixed-size, semantic, and recursive chunking with Python code examples and practical tuning guidance.",163,Chunking Strategies for RAG Pipelines | AI Learning Hub,true,false,,https://ailearnings.in/blog/rag-chunking-strategies/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/blog/rag-explained/,blog/rag-explained.md,RAG Explained – How Retrieval-Augmented Generation Works,56,Learn how Retrieval-Augmented Generation works and how developers build RAG systems.,84,RAG Explained – How Retrieval-Augmented Generation Works | AI Learning Hub,true,false,,https://ailearnings.in/blog/rag-explained/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/rag-system-architecture/,blog/rag-system-architecture.md,RAG System Architecture: Design Patterns for Production Retrieval-Augmented Generation,86,"Architecture guide for production RAG systems — naive RAG vs advanced RAG, indexing pipelines, hybrid search, reranking, guardrails, and performance optimization.",162,RAG System Architecture: Design Patterns for Production Retrieval-Augmented Generation | AI Learning Hub,true,false,,https://ailearnings.in/blog/rag-system-architecture/,0,0,0.00,0.0,title_too_long | desc_too_long | no_year,0
https://ailearnings.in/blog/rag-tutorial-step-by-step/,blog/rag-tutorial-step-by-step.md,RAG Tutorial 2026: Build a Retrieval-Augmented Generation Pipeline from Scratch,79,"Step-by-step RAG tutorial for developers in 2026. Build a complete Retrieval-Augmented Generation pipeline — document loading, chunking, vector embeddings, semantic search, and LLM generation with LangChain and ChromaDB.",220,RAG Tutorial 2026: Build a Retrieval-Augmented Generation Pipeline from Scratch | AI Learning Hub,true,false,,https://ailearnings.in/blog/rag-tutorial-step-by-step/,0,0,0.00,0.0,title_too_long | desc_too_long,0
https://ailearnings.in/blog/rag-tutorial/,blog/rag-tutorial.md,RAG Tutorial: Build Retrieval-Augmented Generation Systems (2026),65,"Step-by-step RAG tutorial for developers. Build a complete retrieval-augmented generation system using LangChain, OpenAI, and ChromaDB with runnable Python code.",161,RAG Tutorial: Build Retrieval-Augmented Generation Systems (2026) | AI Learning Hub,true,false,,https://ailearnings.in/blog/rag-tutorial/,0,0,0.00,0.0,desc_too_long,0
https://ailearnings.in/blog/rlhf-guide/,blog/rlhf-guide.md,RLHF Explained: How Reinforcement Learning from Human Feedback Works (2026),75,"Understand RLHF — the SFT to reward model to PPO pipeline, DPO as a simpler alternative, TRL DPOTrainer code, and practical challenges of reward hacking.",153,RLHF Explained: How Reinforcement Learning from Human Feedback Works (2026) | AI Learning Hub,true,false,,https://ailearnings.in/blog/rlhf-guide/,0,0,0.00,0.0,title_too_long,0
https://ailearnings.in/blog/role-prompting/,blog/role-prompting.md,Role Prompting Explained for LLMs,33,"Learn how role prompting shapes LLM outputs — when persona assignment improves results, how to write effective role prompts, and the trade-offs to know.",152,Role Prompting Explained for LLMs | AI Learning Hub,true,false,,https://ailearnings.in/blog/role-prompting/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/run-llms-locally/,blog/run-llms-locally.md,How to Run LLMs Locally Using Ollama,36,Learn how to run large language models locally using Ollama.,60,How to Run LLMs Locally Using Ollama | AI Learning Hub,true,false,,https://ailearnings.in/blog/run-llms-locally/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/semantic-search-vector/,blog/semantic-search-vector.md,Semantic Search with Vector Databases,37,"Build production semantic search with vector databases — hybrid BM25 + vector search, re-ranking, metadata filtering, and real Python examples with ChromaDB.",157,Semantic Search with Vector Databases | AI Learning Hub,true,false,,https://ailearnings.in/blog/semantic-search-vector/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/blog/synthetic-data-llm/,blog/synthetic-data-llm.md,Synthetic Data for LLM Fine-Tuning: Generate Training Data with GPT-4o,70,"Generate high-quality synthetic training data for LLM fine-tuning using GPT-4o — self-instruct, Evol-Instruct, quality filtering, and a complete dataset generation pipeline.",173,Synthetic Data for LLM Fine-Tuning: Generate Training Data with GPT-4o | AI Learning Hub,true,false,,https://ailearnings.in/blog/synthetic-data-llm/,0,0,0.00,0.0,title_too_long | desc_too_long | no_year,0
https://ailearnings.in/blog/system-prompts-guide/,blog/system-prompts-guide.md,System Prompts: How to Control LLM Behavior,43,"Learn how to write effective system prompts that control LLM tone, persona, output format, and safety constraints across production AI applications.",148,System Prompts: How to Control LLM Behavior | AI Learning Hub,true,false,,https://ailearnings.in/blog/system-prompts-guide/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/tool-use-and-function-calling/,blog/tool-use-and-function-calling.md,Tool Use and Function Calling in LLMs: Practical Patterns and Best Practices,76,"Complete guide to LLM function calling — defining tools, parallel tool calls, error handling, designing reliable tool schemas, and building agentic pipelines.",158,Tool Use and Function Calling in LLMs: Practical Patterns and Best Practices | AI Learning Hub,true,false,,https://ailearnings.in/blog/tool-use-and-function-calling/,0,0,0.00,0.0,title_too_long | desc_too_long | no_year,0
https://ailearnings.in/blog/transformer-architecture-explained/,blog/transformer-architecture-explained.md,Transformer Architecture Explained for Developers,49,Learn how transformer models power modern AI systems.,53,Transformer Architecture Explained for Developers | AI Learning Hub,true,false,,https://ailearnings.in/blog/transformer-architecture-explained/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/vector-database-comparison/,blog/vector-database-comparison.md,Vector Databases Explained: Chroma vs Pinecone vs FAISS (2026),62,"Hands-on comparison of Chroma, Pinecone, FAISS, Weaviate, and pgvector — performance, pricing, and when to choose each for AI applications.",139,Vector Databases Explained: Chroma vs Pinecone vs FAISS (2026) | AI Learning Hub,true,false,,https://ailearnings.in/blog/vector-database-comparison/,0,0,0.00,0.0,,0
https://ailearnings.in/blog/vector-database-explained/,blog/vector-database-explained.md,"Vector Databases Explained – FAISS, Pinecone, Weaviate",54,Learn how vector databases power semantic search and AI retrieval systems.,74,"Vector Databases Explained – FAISS, Pinecone, Weaviate | AI Learning Hub",true,false,,https://ailearnings.in/blog/vector-database-explained/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/vector-database-guide/,blog/vector-database-guide.md,Vector Databases Guide for AI Applications,42,"Complete guide to vector databases for AI apps — embeddings, similarity search, HNSW indexing, and how to pick the right vector DB for production.",146,Vector Databases Guide for AI Applications | AI Learning Hub,true,false,,https://ailearnings.in/blog/vector-database-guide/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/vector-database-scaling/,blog/vector-database-scaling.md,Scaling Vector Databases in Production,38,"How to scale vector databases for production — sharding, replication, query optimization, caching, and architecture patterns for high-throughput AI apps.",153,Scaling Vector Databases in Production | AI Learning Hub,true,false,,https://ailearnings.in/blog/vector-database-scaling/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/vector-indexing/,blog/vector-indexing.md,Vector Indexing Techniques Explained,36,"Vector indexing from flat to HNSW, IVF, and PQ — how each technique works, when to use it, and Python examples with FAISS and ChromaDB.",135,Vector Indexing Techniques Explained | AI Learning Hub,true,false,,https://ailearnings.in/blog/vector-indexing/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/vector-recommendation-systems/,blog/vector-recommendation-systems.md,Building Recommendation Systems with Vector Search,50,"Build production recommendation systems using vector search — item embeddings, collaborative filtering with vectors, two-tower models, and real Python examples.",160,Building Recommendation Systems with Vector Search | AI Learning Hub,true,false,,https://ailearnings.in/blog/vector-recommendation-systems/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/blog/vector-search-explained/,blog/vector-search-explained.md,Vector Search Explained for AI Developers,41,"How vector search works under the hood — embeddings, distance metrics, ANN algorithms, and building a production semantic search system step by step.",149,Vector Search Explained for AI Developers | AI Learning Hub,true,false,,https://ailearnings.in/blog/vector-search-explained/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/blog/vector-vs-keyword-search/,blog/vector-vs-keyword-search.md,Vector Search vs Keyword Search in RAG,38,"Compare vector search vs keyword search for RAG systems. Understand when semantic search beats BM25, when it fails, and how to choose the right retrieval strategy.",163,Vector Search vs Keyword Search in RAG | AI Learning Hub,true,false,,https://ailearnings.in/blog/vector-vs-keyword-search/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/blog/vector-vs-relational-db/,blog/vector-vs-relational-db.md,Vector Database vs Traditional Database,39,"Vector database vs relational database — when to use each, how they differ architecturally, and practical guidance on hybrid approaches for AI applications.",156,Vector Database vs Traditional Database | AI Learning Hub,true,false,,https://ailearnings.in/blog/vector-vs-relational-db/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/blog/roadmap-guides/ai-agent-evaluation/,blog/roadmap-guides/ai-agent-evaluation.md,"AI Agent Evaluation: Testing, Benchmarking, and Safety for Agentic Systems",74,"Learn how to rigorously evaluate AI agents — building test suites, measuring task completion rates, detecting failures, red-teaming, and implementing safety guardrails for production deployments.",195,"AI Agent Evaluation: Testing, Benchmarking, and Safety for Agentic Systems | AI Learning Hub",true,false,,https://ailearnings.in/blog/roadmap-guides/ai-agent-evaluation/,0,0,0.00,0.0,title_too_long | desc_too_long | no_year,0
https://ailearnings.in/blog/roadmap-guides/ai-foundations-for-developers/,blog/roadmap-guides/ai-foundations-for-developers.md,AI Foundations for Developers: Core Concepts You Must Know,58,"A developer-focused introduction to AI fundamentals: what AI, ML, and deep learning actually are, how they differ, and the mental models you need before writing your first AI application.",187,AI Foundations for Developers: Core Concepts You Must Know | AI Learning Hub,true,false,,https://ailearnings.in/blog/roadmap-guides/ai-foundations-for-developers/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/blog/roadmap-guides/building-ai-agents-guide/,blog/roadmap-guides/building-ai-agents-guide.md,"Building AI Agents: ReAct, Tool Use, and Agentic Workflows",58,"A practical guide to building AI agents that can reason and act — covering the ReAct pattern, tool definition, agent loops, memory strategies, and multi-step task execution with OpenAI function calling.",202,"Building AI Agents: ReAct, Tool Use, and Agentic Workflows | AI Learning Hub",true,false,,https://ailearnings.in/blog/roadmap-guides/building-ai-agents-guide/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/blog/roadmap-guides/how-llms-work/,blog/roadmap-guides/how-llms-work.md,How LLMs Work: From Pretraining to ChatGPT — A Developer's Guide,64,"A technical deep dive into how large language models actually work — tokenization, pretraining, RLHF, inference, and the architectural decisions that define modern LLMs like GPT-4 and Claude.",191,How LLMs Work: From Pretraining to ChatGPT — A Developer's Guide | AI Learning Hub,true,false,,https://ailearnings.in/blog/roadmap-guides/how-llms-work/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/blog/roadmap-guides/linear-algebra-for-ai/,blog/roadmap-guides/linear-algebra-for-ai.md,Linear Algebra for AI Developers: The Concepts That Actually Matter,67,"A practical guide to the linear algebra used in AI and machine learning — vectors, matrices, dot products, and matrix multiplication explained with Python code and real AI use cases.",182,Linear Algebra for AI Developers: The Concepts That Actually Matter | AI Learning Hub,true,false,,https://ailearnings.in/blog/roadmap-guides/linear-algebra-for-ai/,0,0,0.00,0.0,title_too_long | desc_too_long | no_year,0
https://ailearnings.in/blog/roadmap-guides/ml-project-workflow/,blog/roadmap-guides/ml-project-workflow.md,ML Project Workflow: End-to-End Machine Learning in Practice,60,"A practical guide to the full machine learning project lifecycle — problem framing, data collection, feature engineering, model selection, evaluation, and deployment — with Python code at every step.",199,ML Project Workflow: End-to-End Machine Learning in Practice | AI Learning Hub,true,false,,https://ailearnings.in/blog/roadmap-guides/ml-project-workflow/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/blog/roadmap-guides/neural-networks-from-scratch/,blog/roadmap-guides/neural-networks-from-scratch.md,Neural Networks from Scratch: Build One in Pure Python,54,"Build a neural network from scratch using only NumPy to understand how forward passes, backpropagation, and gradient descent actually work. No frameworks, just the math made concrete.",183,Neural Networks from Scratch: Build One in Pure Python | AI Learning Hub,true,false,,https://ailearnings.in/blog/roadmap-guides/neural-networks-from-scratch/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/blog/roadmap-guides/production-rag-best-practices/,blog/roadmap-guides/production-rag-best-practices.md,"Production RAG Best Practices: Chunking, Reranking, and Evaluation",66,"Go beyond basic RAG with advanced techniques: recursive chunking strategies, metadata filtering, reranking retrieved documents, evaluating RAG pipelines, and building production-ready retrieval systems.",202,"Production RAG Best Practices: Chunking, Reranking, and Evaluation | AI Learning Hub",true,false,,https://ailearnings.in/blog/roadmap-guides/production-rag-best-practices/,0,0,0.00,0.0,title_too_long | desc_too_long | no_year,0
https://ailearnings.in/blog/roadmap-guides/pytorch-for-ai-developers/,blog/roadmap-guides/pytorch-for-ai-developers.md,PyTorch for AI Developers: Practical Guide from Tensors to Training,67,"A hands-on PyTorch guide covering tensors, autograd, model building with nn.Module, training loops, GPU acceleration, and loading pre-trained models from HuggingFace.",166,PyTorch for AI Developers: Practical Guide from Tensors to Training | AI Learning Hub,true,false,,https://ailearnings.in/blog/roadmap-guides/pytorch-for-ai-developers/,0,0,0.00,0.0,title_too_long | desc_too_long | no_year,0
https://ailearnings.in/blog/roadmap-guides/semantic-search-explained/,blog/roadmap-guides/semantic-search-explained.md,Semantic Search Explained: How Embeddings Enable Meaning-Based Search,69,Understand how semantic search works — from text embeddings and vector spaces to HNSW indexes and approximate nearest neighbor search. Build a production-quality semantic search engine in Python.,195,Semantic Search Explained: How Embeddings Enable Meaning-Based Search | AI Learning Hub,true,false,,https://ailearnings.in/blog/roadmap-guides/semantic-search-explained/,0,0,0.00,0.0,title_too_long | desc_too_long | no_year,0
https://ailearnings.in/blog/roadmap-guides/working-with-local-llms/,blog/roadmap-guides/working-with-local-llms.md,Working with Local LLMs: Run AI Models Privately with Ollama and llama.cpp,74,"Run powerful LLMs completely offline on your own hardware. Set up Ollama, run Llama 3, Mistral, and Code Llama locally, build Python integrations, and understand when to use local vs API models.",194,Working with Local LLMs: Run AI Models Privately with Ollama and llama.cpp | AI Learning Hub,true,false,,https://ailearnings.in/blog/roadmap-guides/working-with-local-llms/,0,0,0.00,0.0,title_too_long | desc_too_long | no_year,0
https://ailearnings.in/projects/ai-chatbot-python/,projects/ai-chatbot-python.md,Build an AI Chatbot in Python: Complete Beginner Project,56,"Build a multi-turn AI chatbot in Python using the OpenAI API. Includes conversation memory, streaming, a CLI interface, and a simple Gradio web UI.",147,Build an AI Chatbot in Python: Complete Beginner Project | AI Learning Hub,true,false,,https://ailearnings.in/projects/ai-chatbot-python/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/projects/ai-code-explainer/,projects/ai-code-explainer.md,Build an AI Code Explainer: Understand Any Code Instantly,57,"Build a tool that explains code in plain English, identifies bugs, suggests improvements, and generates documentation — for any programming language.",149,Build an AI Code Explainer: Understand Any Code Instantly | AI Learning Hub,true,false,,https://ailearnings.in/projects/ai-code-explainer/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/projects/ai-code-review-assistant/,projects/ai-code-review-assistant.md,Build an AI Code Review Assistant: Automated PR Reviews,55,"Build a tool that reviews Git diffs and pull requests, identifies bugs, security issues, style violations, and suggests improvements — integrated with GitHub Actions.",166,Build an AI Code Review Assistant: Automated PR Reviews | AI Learning Hub,true,false,,https://ailearnings.in/projects/ai-code-review-assistant/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/projects/ai-data-analyst/,projects/ai-data-analyst.md,Build an AI Data Analyst: Chat with Your CSV Data,49,"Build a natural language data analysis tool that lets you ask questions about CSV datasets. Generates and executes Python pandas code, produces charts, and explains insights automatically.",188,Build an AI Data Analyst: Chat with Your CSV Data | AI Learning Hub,true,false,,https://ailearnings.in/projects/ai-data-analyst/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/projects/ai-email-writer/,projects/ai-email-writer.md,Build an AI Email Writer: Draft Professional Emails in Seconds,62,"Build an AI tool that drafts professional emails from bullet points or brief descriptions. Supports multiple tones, templates, and a Streamlit web UI.",150,Build an AI Email Writer: Draft Professional Emails in Seconds | AI Learning Hub,true,false,,https://ailearnings.in/projects/ai-email-writer/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/projects/ai-meeting-summarizer/,projects/ai-meeting-summarizer.md,Build an AI Meeting Summarizer: Transcribe and Summarize Meetings Automatically,79,"Build a tool that transcribes audio recordings with Whisper, summarizes with GPT-4o-mini, extracts action items, decisions, and attendee contributions into a structured meeting report.",184,Build an AI Meeting Summarizer: Transcribe and Summarize Meetings Automatically | AI Learning Hub,true,false,,https://ailearnings.in/projects/ai-meeting-summarizer/,0,0,0.00,0.0,title_too_long | desc_too_long | no_year,0
https://ailearnings.in/projects/ai-personal-knowledge-base/,projects/ai-personal-knowledge-base.md,Build an AI Personal Knowledge Base: Your Second Brain with AI,62,"Build a personal knowledge management system that ingests notes, web clips, and PDFs, auto-links related content, and lets you have conversations with your accumulated knowledge.",178,Build an AI Personal Knowledge Base: Your Second Brain with AI | AI Learning Hub,true,false,,https://ailearnings.in/projects/ai-personal-knowledge-base/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/projects/ai-quiz-generator/,projects/ai-quiz-generator.md,Build an AI Quiz Generator from Any Text or Document,52,"Build an AI tool that generates multiple-choice quizzes from any text, PDF, or topic. Export to JSON, run interactively, and track scores.",138,Build an AI Quiz Generator from Any Text or Document | AI Learning Hub,true,false,,https://ailearnings.in/projects/ai-quiz-generator/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/projects/ai-research-assistant/,projects/ai-research-assistant.md,Build an AI Research Assistant: Summarize Papers and Extract Insights,69,"Build an AI tool that reads academic papers and web pages, extracts key findings, compares multiple sources, and generates research summaries with citations.",157,Build an AI Research Assistant: Summarize Papers and Extract Insights | AI Learning Hub,true,false,,https://ailearnings.in/projects/ai-research-assistant/,0,0,0.00,0.0,title_too_long | desc_too_long | no_year,0
https://ailearnings.in/projects/ai-sales-agent/,projects/ai-sales-agent.md,Build an AI Sales Agent: Automated Lead Qualification and Outreach,66,"Build an AI sales agent that qualifies leads from a CRM, personalizes outreach emails based on company research, tracks responses, and generates pipeline reports.",162,Build an AI Sales Agent: Automated Lead Qualification and Outreach | AI Learning Hub,true,false,,https://ailearnings.in/projects/ai-sales-agent/,0,0,0.00,0.0,title_too_long | desc_too_long | no_year,0
https://ailearnings.in/projects/ai-security-analyzer/,projects/ai-security-analyzer.md,Build an AI Security Analyzer: Automated Vulnerability Detection,64,"Build a static analysis tool that scans codebases for security vulnerabilities using GPT-4o-mini, detecting OWASP Top 10 issues, secrets in code, and insecure patterns with severity scoring.",190,Build an AI Security Analyzer: Automated Vulnerability Detection | AI Learning Hub,true,false,,https://ailearnings.in/projects/ai-security-analyzer/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/projects/ai-study-planner/,projects/ai-study-planner.md,Build an AI Study Planner: Personalized Learning Schedules with Spaced Repetition,81,"Build an AI study planner that creates personalized schedules, generates practice questions using spaced repetition, tracks progress, and adapts the plan based on performance.",175,Build an AI Study Planner: Personalized Learning Schedules with Spaced Repetition | AI Learning Hub,true,false,,https://ailearnings.in/projects/ai-study-planner/,0,0,0.00,0.0,title_too_long | desc_too_long | no_year,0
https://ailearnings.in/projects/ai-support-bot/,projects/ai-support-bot.md,Build an AI Customer Support Bot with Knowledge Base,52,"Build a production-ready customer support chatbot that answers questions from your documentation, escalates complex issues, maintains conversation history, and handles tone appropriately.",187,Build an AI Customer Support Bot with Knowledge Base | AI Learning Hub,true,false,,https://ailearnings.in/projects/ai-support-bot/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/projects/build-chatgpt-clone/,projects/build-chatgpt-clone.md,Build a ChatGPT Clone from Scratch: Full-Stack AI Chat App,58,"Build a full-stack conversational AI app with streaming responses, persistent conversation history, and a React chat UI — using FastAPI and the OpenAI API.",155,Build a ChatGPT Clone from Scratch: Full-Stack AI Chat App | AI Learning Hub,true,false,,https://ailearnings.in/projects/build-chatgpt-clone/,0,0,0.00,0.0,no_year,0
https://ailearnings.in/projects/document-summarizer/,projects/document-summarizer.md,"Build an AI Document Summarizer: PDF, Text, and URL Summarization",65,"Build an AI-powered document summarizer that handles PDFs, plain text, and web URLs. Supports map-reduce summarization for long documents and outputs key bullet points.",168,"Build an AI Document Summarizer: PDF, Text, and URL Summarization | AI Learning Hub",true,false,,https://ailearnings.in/projects/document-summarizer/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/projects/multi-agent-research-system/,projects/multi-agent-research-system.md,Build a Multi-Agent Research System: Parallel AI Agents for Deep Research,73,"Build a multi-agent system where a Planner agent breaks research questions into sub-tasks, Researcher agents gather information in parallel, and a Synthesizer agent produces a comprehensive report.",197,Build a Multi-Agent Research System: Parallel AI Agents for Deep Research | AI Learning Hub,true,false,,https://ailearnings.in/projects/multi-agent-research-system/,0,0,0.00,0.0,title_too_long | desc_too_long | no_year,0
https://ailearnings.in/projects/rag-document-assistant/,projects/rag-document-assistant.md,Build a RAG Document Assistant: Chat with Your Documents,56,"Build a Retrieval-Augmented Generation system that lets you upload documents and ask questions. Uses embeddings, vector search, and GPT-4o-mini for accurate, grounded answers.",175,Build a RAG Document Assistant: Chat with Your Documents | AI Learning Hub,true,false,,https://ailearnings.in/projects/rag-document-assistant/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/projects/sentiment-analyzer/,projects/sentiment-analyzer.md,Build an AI Sentiment Analyzer: Classify Text Sentiment and Emotions,68,"Build a sentiment analysis tool using GPT-4o-mini that classifies text as positive, negative, or neutral, detects emotions, and processes batches of reviews or tweets.",167,Build an AI Sentiment Analyzer: Classify Text Sentiment and Emotions | AI Learning Hub,true,false,,https://ailearnings.in/projects/sentiment-analyzer/,0,0,0.00,0.0,title_too_long | desc_too_long | no_year,0
https://ailearnings.in/projects/voice-ai-assistant/,projects/voice-ai-assistant.md,Build a Voice AI Assistant: Speech-to-Speech Conversational AI,62,"Build a voice-enabled AI assistant using Whisper for speech recognition, GPT-4o-mini for responses, and TTS for natural voice output. Supports wake word detection and conversation memory.",187,Build a Voice AI Assistant: Speech-to-Speech Conversational AI | AI Learning Hub,true,false,,https://ailearnings.in/projects/voice-ai-assistant/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/paths/ai-product-engineer/,paths/ai-product-engineer.md,AI Product Engineer Learning Path,33,"Bridge product thinking and AI engineering — the AI Product Engineer path covers building user-facing AI features, designing great AI UX, and shipping AI products end to end.",174,AI Product Engineer Learning Path | AI Learning Hub,true,false,"index, follow",https://ailearnings.in/paths/ai-product-engineer/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/paths/ai-research-engineer/,paths/ai-research-engineer.md,AI Research Engineer Learning Path,34,"Go deep on the science of AI — the AI Research Engineer path covers mathematical foundations, novel architectures, paper implementation, and contributing to the frontier of AI research.",185,AI Research Engineer Learning Path | AI Learning Hub,true,false,"index, follow",https://ailearnings.in/paths/ai-research-engineer/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/paths/llm-engineer/,paths/llm-engineer.md,LLM Engineer Learning Path,26,"Master large language models from the inside out — the LLM Engineer path covers transformer architecture, fine-tuning, inference optimization, and deploying custom models at scale.",180,LLM Engineer Learning Path | AI Learning Hub,true,false,"index, follow",https://ailearnings.in/paths/llm-engineer/,0,0,0.00,0.0,desc_too_long | no_year,0
https://ailearnings.in/paths/ml-engineer/,paths/ml-engineer.md,ML Engineer Learning Path,25,"From data to deployed models — the ML Engineer path covers the full machine learning lifecycle: data pipelines, model training, evaluation, MLOps, and production serving.",170,ML Engineer Learning Path | AI Learning Hub,true,false,"index, follow",https://ailearnings.in/paths/ml-engineer/,0,0,0.00,0.0,desc_too_long | no_year,0